producer_cpu,consumer_cpu,producer_socket,consumer_socket,producer_core,consumer_core,producer_smt,consumer_smt,width,round,pinned,throughput_mps,effective_transfers,calibration_millis
0,1,0,0,0,1,0,0,7,3,1,241.793974903,22724520,3.171557
0,1,0,0,0,1,0,0,7,4,1,218.523416901,22724520,3.171557
0,1,0,0,0,1,0,0,8,0,1,296.69435734,30108120,2.393808
0,1,0,0,0,1,0,0,8,1,1,313.792455404,30108120,2.393808
0,1,0,0,0,1,0,0,8,2,1,309.726136547,30108120,2.393808
0,1,0,0,0,1,0,0,8,3,1,303.397989524,30108120,2.393808
0,1,0,0,0,1,0,0,8,4,1,335.368175826,30108120,2.393808
0,2,0,0,0,2,0,0,0,0,1,203.773687682,20425440,3.528644
0,2,0,0,0,2,0,0,0,1,1,205.540601143,20425440,3.528644
0,2,0,0,0,2,0,0,0,2,1,203.007142388,20425440,3.528644
0,2,0,0,0,2,0,0,0,3,1,202.308521783,20425440,3.528644
0,2,0,0,0,2,0,0,0,4,1,203.381596016,20425440,3.528644
0,2,0,0,0,2,0,0,1,0,1,203.833197627,20288520,3.552416
0,2,0,0,0,2,0,0,1,1,1,205.029882279,20288520,3.552416
0,2,0,0,0,2,0,0,1,2,1,193.484716048,20288520,3.552416
0,2,0,0,0,2,0,0,1,3,1,201.756900761,20288520,3.552416
0,2,0,0,0,2,0,0,1,4,1,205.041556436,20288520,3.552416
0,2,0,0,0,2,0,0,2,0,1,172.411071074,16861320,4.274572
0,2,0,0,0,2,0,0,2,1,1,168.843637797,16861320,4.274572
0,2,0,0,0,2,0,0,2,2,1,164.455663791,16861320,4.274572
0,2,0,0,0,2,0,0,2,3,1,171.446173136,16861320,4.274572
0,2,0,0,0,2,0,0,2,4,1,168.009615376,16861320,4.274572
0,2,0,0,0,2,0,0,3,0,1,176.546178664,15099000,4.773304
0,2,0,0,0,2,0,0,3,1,1,173.056289839,15099000,4.773304
0,2,0,0,0,2,0,0,3,2,1,174.83103719,15099000,4.773304
0,2,0,0,0,2,0,0,3,3,1,170.24859994,15099000,4.773304
0,2,0,0,0,2,0,0,3,4,1,169.745173024,15099000,4.773304
0,2,0,0,0,2,0,0,4,0,1,243.246554307,22730400,3.170733
0,2,0,0,0,2,0,0,4,1,1,238.095529892,22730400,3.170733
0,2,0,0,0,2,0,0,4,2,1,242.25486046,22730400,3.170733
0,2,0,0,0,2,0,0,4,3,1,241.214052151,22730400,3.170733
0,2,0,0,0,2,0,0,4,4,1,238.204402588,22730400,3.170733
0,2,0,0,0,2,0,0,5,0,1,239.487902639,22021440,3.272909
0,2,0,0,0,2,0,0,5,1,1,243.212893319,22021440,3.272909
0,2,0,0,0,2,0,0,5,2,1,244.181887599,22021440,3.272909
0,2,0,0,0,2,0,0,5,3,1,244.19194667,22021440,3.272909
0,2,0,0,0,2,0,0,5,4,1,241.4119902,22021440,3.272909
0,2,0,0,0,2,0,0,6,0,1,261.334371952,26950560,2.674299
0,2,0,0,0,2,0,0,6,1,1,286.111521278,26950560,2.674299
0,2,0,0,0,2,0,0,6,2,1,273.349988775,26950560,2.674299
0,2,0,0,0,2,0,0,6,3,1,280.129403999,26950560,2.674299
0,2,0,0,0,2,0,0,6,4,1,287.541809524,26950560,2.674299
0,2,0,0,0,2,0,0,7,0,1,280.515659181,25262160,2.852986
0,2,0,0,0,2,0,0,7,1,1,250.664894791,25262160,2.852986
0,2,0,0,0,2,0,0,7,2,1,269.019065282,25262160,2.852986
0,2,0,0,0,2,0,0,7,3,1,231.59700184,25262160,2.852986
0,2,0,0,0,2,0,0,7,4,1,255.341340198,25262160,2.852986
0,2,0,0,0,2,0,0,8,0,1,383.861412498,34723080,2.075661
0,2,0,0,0,2,0,0,8,1,1,378.445140638,34723080,2.075661
0,2,0,0,0,2,0,0,8,2,1,361.463730801,34723080,2.075661
0,2,0,0,0,2,0,0,8,3,1,368.735666898,34723080,2.075661
0,2,0,0,0,2,0,0,8,4,1,379.154725499,34723080,2.075661
0,3,0,0,0,3,0,0,0,0,1,185.249027878,21083160,3.418588
0,3,0,0,0,3,0,0,0,1,1,198.113062341,21083160,3.418588
0,3,0,0,0,3,0,0,0,2,1,194.828152533,21083160,3.418588
0,3,0,0,0,3,0,0,0,3,1,191.660320309,21083160,3.418588
0,3,0,0,0,3,0,0,0,4,1,198.130661777,21083160,3.418588
0,3,0,0,0,3,0,0,1,0,1,196.185713824,19047000,3.78401
0,3,0,0,0,3,0,0,1,1,1,198.104948881,19047000,3.78401
0,3,0,0,0,3,0,0,1,2,1,201.467033712,19047000,3.78401
0,3,0,0,0,3,0,0,1,3,1,188.951613179,19047000,3.78401
0,3,0,0,0,3,0,0,1,4,1,196.145305538,19047000,3.78401
0,3,0,0,0,3,0,0,2,0,1,160.055365623,15339240,4.698761
0,3,0,0,0,3,0,0,2,1,1,167.553980315,15339240,4.698761
0,3,0,0,0,3,0,0,2,2,1,167.252375197,15339240,4.698761
0,3,0,0,0,3,0,0,2,3,1,165.438994223,15339240,4.698761
0,3,0,0,0,3,0,0,2,4,1,167.800418489,15339240,4.698761
0,3,0,0,0,3,0,0,3,0,1,165.663337059,17216640,4.186267
0,3,0,0,0,3,0,0,3,1,1,168.901463767,17216640,4.186267
0,3,0,0,0,3,0,0,3,2,1,163.123416858,17216640,4.186267
0,3,0,0,0,3,0,0,3,3,1,169.067512533,17216640,4.186267
0,3,0,0,0,3,0,0,3,4,1,160.645584627,17216640,4.186267
0,3,0,0,0,3,0,0,4,0,1,233.815098419,16826880,4.28336
0,3,0,0,0,3,0,0,4,1,1,220.694060555,16826880,4.28336
0,3,0,0,0,3,0,0,4,2,1,229.926744437,16826880,4.28336
0,3,0,0,0,3,0,0,4,3,1,235.371030799,16826880,4.28336
0,3,0,0,0,3,0,0,4,4,1,226.2666241,16826880,4.28336
0,3,0,0,0,3,0,0,5,0,1,204.359290078,22356600,3.223796
0,3,0,0,0,3,0,0,5,1,1,234.795321023,22356600,3.223796
0,3,0,0,0,3,0,0,5,2,1,230.046248695,22356600,3.223796
0,3,0,0,0,3,0,0,5,3,1,221.419705724,22356600,3.223796
0,3,0,0,0,3,0,0,5,4,1,230.911018571,22356600,3.223796
0,3,0,0,0,3,0,0,6,0,1,266.496997452,25840920,2.789087
0,3,0,0,0,3,0,0,6,1,1,246.359488868,25840920,2.789087
0,3,0,0,0,3,0,0,6,2,1,279.405947878,25840920,2.789087
0,3,0,0,0,3,0,0,6,3,1,267.413039837,25840920,2.789087
0,3,0,0,0,3,0,0,6,4,1,279.64781084,25840920,2.789087
0,3,0,0,0,3,0,0,7,0,1,231.439482033,23399880,3.080105
0,3,0,0,0,3,0,0,7,1,1,242.476950816,23399880,3.080105
0,3,0,0,0,3,0,0,7,2,1,235.651461403,23399880,3.080105
0,3,0,0,0,3,0,0,7,3,1,238.135700534,23399880,3.080105
0,3,0,0,0,3,0,0,7,4,1,251.772975015,23399880,3.080105
0,3,0,0,0,3,0,0,8,0,1,336.108409935,35731920,2.017035
0,3,0,0,0,3,0,0,8,1,1,353.168460527,35731920,2.017035
0,3,0,0,0,3,0,0,8,2,1,341.65073187,35731920,2.017035
0,3,0,0,0,3,0,0,8,3,1,361.749381893,35731920,2.017035
0,3,0,0,0,3,0,0,8,4,1,344.899922863,35731920,2.017035
0,4,0,0,0,4,0,0,0,0,1,191.615560331,20799240,3.465223
0,4,0,0,0,4,0,0,0,1,1,193.962638204,20799240,3.465223
0,4,0,0,0,4,0,0,0,2,1,199.743813437,20799240,3.465223
0,4,0,0,0,4,0,0,0,3,1,186.530937493,20799240,3.465223
0,4,0,0,0,4,0,0,0,4,1,191.798121265,20799240,3.465223
0,4,0,0,0,4,0,0,1,0,1,203.701295522,19823160,3.635837
0,4,0,0,0,4,0,0,1,1,1,203.430598502,19823160,3.635837
0,4,0,0,0,4,0,0,1,2,1,201.674085893,19823160,3.635837
0,4,0,0,0,4,0,0,1,3,1,203.511786567,19823160,3.635837
0,4,0,0,0,4,0,0,1,4,1,189.220841104,19823160,3.635837
0,4,0,0,0,4,0,0,2,0,1,173.745317699,16566480,4.350485
0,4,0,0,0,4,0,0,2,1,1,169.244753023,16566480,4.350485
0,4,0,0,0,4,0,0,2,2,1,169.426742929,16566480,4.350485
0,4,0,0,0,4,0,0,2,3,1,172.38325821,16566480,4.350485
0,4,0,0,0,4,0,0,2,4,1,172.399405192,16566480,4.350485
0,4,0,0,0,4,0,0,3,0,1,164.846731593,16023840,4.497964
0,4,0,0,0,4,0,0,3,1,1,172.609762873,16023840,4.497964
0,4,0,0,0,4,0,0,3,2,1,180.566311595,16023840,4.497964
0,4,0,0,0,4,0,0,3,3,1,170.112254507,16023840,4.497964
0,4,0,0,0,4,0,0,3,4,1,174.136682207,16023840,4.497964
0,4,0,0,0,4,0,0,4,0,1,242.160360163,23219280,3.104055
0,4,0,0,0,4,0,0,4,1,1,238.673486869,23219280,3.104055
0,4,0,0,0,4,0,0,4,2,1,233.807262528,23219280,3.104055
0,4,0,0,0,4,0,0,4,3,1,239.986567777,23219280,3.104055
0,4,0,0,0,4,0,0,4,4,1,242.50641346,23219280,3.104055
0,4,0,0,0,4,0,0,5,0,1,246.179877843,23717400,3.038875
0,4,0,0,0,4,0,0,5,1,1,232.086914766,23717400,3.038875
0,4,0,0,0,4,0,0,5,2,1,240.913189523,23717400,3.038875
0,4,0,0,0,4,0,0,5,3,1,228.816974832,23717400,3.038875
0,4,0,0,0,4,0,0,5,4,1,242.012648425,23717400,3.038875
0,4,0,0,0,4,0,0,6,0,1,281.119552686,27199200,2.649845
0,4,0,0,0,4,0,0,6,1,1,280.449018684,27199200,2.649845
0,4,0,0,0,4,0,0,6,2,1,288.331323806,27199200,2.649845
0,4,0,0,0,4,0,0,6,3,1,278.559859292,27199200,2.649845
0,4,0,0,0,4,0,0,6,4,1,275.462187242,27199200,2.649845
0,4,0,0,0,4,0,0,7,0,1,253.173040342,22930320,3.143098
0,4,0,0,0,4,0,0,7,1,1,256.319982315,22930320,3.143098
0,4,0,0,0,4,0,0,7,2,1,239.471775037,22930320,3.143098
0,4,0,0,0,4,0,0,7,3,1,257.681918395,22930320,3.143098
0,4,0,0,0,4,0,0,7,4,1,243.556713678,22930320,3.143098
0,4,0,0,0,4,0,0,8,0,1,373.485335561,36076320,1.997792
0,4,0,0,0,4,0,0,8,1,1,373.67713811,36076320,1.997792
0,4,0,0,0,4,0,0,8,2,1,374.647641598,36076320,1.997792
0,4,0,0,0,4,0,0,8,3,1,358.579215913,36076320,1.997792
0,4,0,0,0,4,0,0,8,4,1,359.378242504,36076320,1.997792
0,5,0,0,0,5,0,0,0,0,1,196.21414585,19573680,3.682137
0,5,0,0,0,5,0,0,0,1,1,201.160797142,19573680,3.682137
0,5,0,0,0,5,0,0,0,2,1,206.539654204,19573680,3.682137
0,5,0,0,0,5,0,0,0,3,1,200.611959497,19573680,3.682137
0,5,0,0,0,5,0,0,0,4,1,197.924138828,19573680,3.682137
0,5,0,0,0,5,0,0,1,0,1,207.055420377,20383440,3.535879
0,5,0,0,0,5,0,0,1,1,1,208.131144685,20383440,3.535879
0,5,0,0,0,5,0,0,1,2,1,203.000924893,20383440,3.535879
0,5,0,0,0,5,0,0,1,3,1,209.05451636,20383440,3.535879
0,5,0,0,0,5,0,0,1,4,1,204.317535374,20383440,3.535879
0,5,0,0,0,5,0,0,2,0,1,175.888714968,17267040,4.17414
0,5,0,0,0,5,0,0,2,1,1,173.096122991,17267040,4.17414
0,5,0,0,0,5,0,0,2,2,1,170.035609808,17267040,4.17414
0,5,0,0,0,5,0,0,2,3,1,176.184662077,17267040,4.17414
0,5,0,0,0,5,0,0,2,4,1,176.254253526,17267040,4.17414
0,5,0,0,0,5,0,0,3,0,1,171.126748937,17288880,4.168864
0,5,0,0,0,5,0,0,3,1,1,167.23236752,17288880,4.168864
0,5,0,0,0,5,0,0,3,2,1,173.47516514,17288880,4.168864
0,5,0,0,0,5,0,0,3,3,1,177.640222982,17288880,4.168864
0,5,0,0,0,5,0,0,3,4,1,174.414631521,17288880,4.168864
0,5,0,0,0,5,0,0,4,0,1,237.552003883,23924040,3.012587
0,5,0,0,0,5,0,0,4,1,1,246.49130913,23924040,3.012587
0,5,0,0,0,5,0,0,4,2,1,245.060403232,23924040,3.012587
0,5,0,0,0,5,0,0,4,3,1,246.986593608,23924040,3.012587
0,5,0,0,0,5,0,0,4,4,1,244.543456917,23924040,3.012587
0,5,0,0,0,5,0,0,5,0,1,249.27610106,24533880,2.937751
0,5,0,0,0,5,0,0,5,1,1,251.351342795,24533880,2.937751
0,5,0,0,0,5,0,0,5,2,1,248.396383115,24533880,2.937751
0,5,0,0,0,5,0,0,5,3,1,233.949247584,24533880,2.937751
0,5,0,0,0,5,0,0,5,4,1,254.741150669,24533880,2.937751
0,5,0,0,0,5,0,0,6,0,1,287.950168705,27648600,2.606786
0,5,0,0,0,5,0,0,6,1,1,259.729428644,27648600,2.606786
0,5,0,0,0,5,0,0,6,2,1,286.235969974,27648600,2.606786
0,5,0,0,0,5,0,0,6,3,1,287.556394978,27648600,2.606786
0,5,0,0,0,5,0,0,6,4,1,284.404463004,27648600,2.606786
0,5,0,0,0,5,0,0,7,0,1,264.497644809,26015640,2.7704
0,5,0,0,0,5,0,0,7,1,1,266.50953423,26015640,2.7704
0,5,0,0,0,5,0,0,7,2,1,248.996420282,26015640,2.7704
0,5,0,0,0,5,0,0,7,3,1,267.742131655,26015640,2.7704
0,5,0,0,0,5,0,0,7,4,1,261.05333488,26015640,2.7704
0,5,0,0,0,5,0,0,8,0,1,375.005036482,36521520,1.973457
0,5,0,0,0,5,0,0,8,1,1,361.047159664,36521520,1.973457
0,5,0,0,0,5,0,0,8,2,1,371.4077218,36521520,1.973457
0,5,0,0,0,5,0,0,8,3,1,382.270680423,36521520,1.973457
0,5,0,0,0,5,0,0,8,4,1,369.08513888,36521520,1.973457
0,6,0,0,0,6,0,0,0,0,1,204.683045205,20371680,3.537939
0,6,0,0,0,6,0,0,0,1,1,205.457002319,20371680,3.537939
0,6,0,0,0,6,0,0,0,2,1,200.515351841,20371680,3.537939
0,6,0,0,0,6,0,0,0,3,1,202.22771041,20371680,3.537939
0,6,0,0,0,6,0,0,0,4,1,193.887559648,20371680,3.537939
0,6,0,0,0,6,0,0,1,0,1,200.629831495,19789560,3.641981
0,6,0,0,0,6,0,0,1,1,1,198.960980341,19789560,3.641981
0,6,0,0,0,6,0,0,1,2,1,203.238387641,19789560,3.641981
0,6,0,0,0,6,0,0,1,3,1,204.342805554,19789560,3.641981
0,6,0,0,0,6,0,0,1,4,1,203.503400762,19789560,3.641981
0,6,0,0,0,6,0,0,2,0,1,173.879389175,16966320,4.247981
0,6,0,0,0,6,0,0,2,1,1,174.568088461,16966320,4.247981
0,6,0,0,0,6,0,0,2,2,1,167.397557755,16966320,4.247981
0,6,0,0,0,6,0,0,2,3,1,172.938088812,16966320,4.247981
0,6,0,0,0,6,0,0,2,4,1,170.496505079,16966320,4.247981
0,6,0,0,0,6,0,0,3,0,1,173.187428944,16987320,4.242879
0,6,0,0,0,6,0,0,3,1,1,172.34345912,16987320,4.242879
0,6,0,0,0,6,0,0,3,2,1,172.017686005,16987320,4.242879
0,6,0,0,0,6,0,0,3,3,1,169.36608576,16987320,4.242879
0,6,0,0,0,6,0,0,3,4,1,166.830465885,16987320,4.242879
0,6,0,0,0,6,0,0,4,0,1,241.480769028,23822400,3.02547
0,6,0,0,0,6,0,0,4,1,1,241.605623444,23822400,3.02547
0,6,0,0,0,6,0,0,4,2,1,237.636045649,23822400,3.02547
0,6,0,0,0,6,0,0,4,3,1,243.118877685,23822400,3.02547
0,6,0,0,0,6,0,0,4,4,1,239.215915972,23822400,3.02547
0,6,0,0,0,6,0,0,5,0,1,244.33642722,23995440,3.003649
0,6,0,0,0,6,0,0,5,1,1,248.273640026,23995440,3.003649
0,6,0,0,0,6,0,0,5,2,1,244.790183566,23995440,3.003649
0,6,0,0,0,6,0,0,5,3,1,238.992598188,23995440,3.003649
0,6,0,0,0,6,0,0,5,4,1,233.237303276,23995440,3.003649
0,6,0,0,0,6,0,0,6,0,1,248.156563288,26373480,2.732768
0,6,0,0,0,6,0,0,6,1,1,285.761437328,26373480,2.732768
0,6,0,0,0,6,0,0,6,2,1,279.51153215,26373480,2.732768
0,6,0,0,0,6,0,0,6,3,1,281.373538771,26373480,2.732768
0,6,0,0,0,6,0,0,6,4,1,266.218826641,26373480,2.732768
0,6,0,0,0,6,0,0,7,0,1,247.747195353,24717840,2.91581
0,6,0,0,0,6,0,0,7,1,1,239.850136457,24717840,2.91581
0,6,0,0,0,6,0,0,7,2,1,243.15167932,24717840,2.91581
0,6,0,0,0,6,0,0,7,3,1,260.100918505,24717840,2.91581
0,6,0,0,0,6,0,0,7,4,1,232.920888499,24717840,2.91581
0,6,0,0,0,6,0,0,8,0,1,374.939816781,36085560,1.997265
0,6,0,0,0,6,0,0,8,1,1,369.962216253,36085560,1.997265
0,6,0,0,0,6,0,0,8,2,1,364.110570082,36085560,1.997265
0,6,0,0,0,6,0,0,8,3,1,363.977405085,36085560,1.997265
0,6,0,0,0,6,0,0,8,4,1,372.311536627,36085560,1.997265
0,7,0,0,0,7,0,0,0,0,1,193.125459069,20780760,3.468279
0,7,0,0,0,7,0,0,0,1,1,204.090297284,20780760,3.468279
0,7,0,0,0,7,0,0,0,2,1,202.459275827,20780760,3.468279
0,7,0,0,0,7,0,0,0,3,1,204.458864356,20780760,3.468279
0,7,0,0,0,7,0,0,0,4,1,201.220186345,20780760,3.468279
0,7,0,0,0,7,0,0,1,0,1,201.251718699,20622840,3.494841
0,7,0,0,0,7,0,0,1,1,1,208.206175445,20622840,3.494841
0,7,0,0,0,7,0,0,1,2,1,209.185324512,20622840,3.494841
0,7,0,0,0,7,0,0,1,3,1,209.175309876,20622840,3.494841
0,7,0,0,0,7,0,0,1,4,1,205.634519283,20622840,3.494841
0,7,0,0,0,7,0,0,2,0,1,167.968772993,17264520,4.174661
0,7,0,0,0,7,0,0,2,1,1,174.891437414,17264520,4.174661
0,7,0,0,0,7,0,0,2,2,1,171.800915326,17264520,4.174661
0,7,0,0,0,7,0,0,2,3,1,177.484479391,17264520,4.174661
0,7,0,0,0,7,0,0,2,4,1,171.817980614,17264520,4.174661
0,7,0,0,0,7,0,0,3,0,1,173.746680858,16711800,4.312709
0,7,0,0,0,7,0,0,3,1,1,172.517342552,16711800,4.312709
0,7,0,0,0,7,0,0,3,2,1,172.164183879,16711800,4.312709
0,7,0,0,0,7,0,0,3,3,1,165.379695673,16711800,4.312709
0,7,0,0,0,7,0,0,3,4,1,165.310967629,16711800,4.312709
0,7,0,0,0,7,0,0,4,0,1,237.30443429,24049200,2.996932
0,7,0,0,0,7,0,0,4,1,1,246.098923454,24049200,2.996932
0,7,0,0,0,7,0,0,4,2,1,246.143438581,24049200,2.996932
0,7,0,0,0,7,0,0,4,3,1,243.266308724,24049200,2.996932
0,7,0,0,0,7,0,0,4,4,1,245.994176342,24049200,2.996932
0,7,0,0,0,7,0,0,5,0,1,243.172558376,24636360,2.925519
0,7,0,0,0,7,0,0,5,1,1,238.934145829,24636360,2.925519
0,7,0,0,0,7,0,0,5,2,1,237.127249395,24636360,2.925519
0,7,0,0,0,7,0,0,5,3,1,244.526943456,24636360,2.925519
0,7,0,0,0,7,0,0,5,4,1,237.718360871,24636360,2.925519
0,7,0,0,0,7,0,0,6,0,1,284.019148132,27757800,2.596514
0,7,0,0,0,7,0,0,6,1,1,284.930278214,27757800,2.596514
0,7,0,0,0,7,0,0,6,2,1,285.458231482,27757800,2.596514
0,7,0,0,0,7,0,0,6,3,1,287.024747941,27757800,2.596514
0,7,0,0,0,7,0,0,6,4,1,271.579833482,27757800,2.596514
0,7,0,0,0,7,0,0,7,0,1,255.884698969,25217640,2.858062
0,7,0,0,0,7,0,0,7,1,1,261.548262737,25217640,2.858062
0,7,0,0,0,7,0,0,7,2,1,260.934553476,25217640,2.858062
0,7,0,0,0,7,0,0,7,3,1,256.792528166,25217640,2.858062
0,7,0,0,0,7,0,0,7,4,1,248.152136652,25217640,2.858062
0,7,0,0,0,7,0,0,8,0,1,407.747617781,36999480,1.947959
0,7,0,0,0,7,0,0,8,1,1,381.02507587,36999480,1.947959
0,7,0,0,0,7,0,0,8,2,1,381.811294484,36999480,1.947959
0,7,0,0,0,7,0,0,8,3,1,380.886124463,36999480,1.947959
0,7,0,0,0,7,0,0,8,4,1,394.923888665,36999480,1.947959
0,8,0,1,0,0,0,0,0,0,1,45.8751388828,7531440,9.570034
0,8,0,1,0,0,0,0,0,1,1,42.5634323678,7531440,9.570034
0,8,0,1,0,0,0,0,0,2,1,40.9129087418,7531440,9.570034
0,8,0,1,0,0,0,0,0,3,1,50.4278993506,7531440,9.570034
0,8,0,1,0,0,0,0,0,4,1,47.1684113335,7531440,9.570034
0,8,0,1,0,0,0,0,1,0,1,60.5637977802,5856480,12.306714
0,8,0,1,0,0,0,0,1,1,1,53.542597517,5856480,12.306714
0,8,0,1,0,0,0,0,1,2,1,45.3800970173,5856480,12.306714
0,8,0,1,0,0,0,0,1,3,1,46.4355133041,5856480,12.306714
0,8,0,1,0,0,0,0,1,4,1,51.9770203718,5856480,12.306714
0,8,0,1,0,0,0,0,2,0,1,71.1565882611,7156800,10.071135
0,8,0,1,0,0,0,0,2,1,1,79.0551120218,7156800,10.071135
0,8,0,1,0,0,0,0,2,2,1,73.5446122092,7156800,10.071135
0,8,0,1,0,0,0,0,2,3,1,74.6270672168,7156800,10.071135
0,8,0,1,0,0,0,0,2,4,1,72.9055804583,7156800,10.071135
0,8,0,1,0,0,0,0,3,0,1,85.2655221927,6774600,10.639209
0,8,0,1,0,0,0,0,3,1,1,86.2741919795,6774600,10.639209
0,8,0,1,0,0,0,0,3,2,1,69.4111548642,6774600,10.639209
0,8,0,1,0,0,0,0,3,3,1,66.850501434,6774600,10.639209
0,8,0,1,0,0,0,0,3,4,1,71.2184312367,6774600,10.639209
0,8,0,1,0,0,0,0,4,0,1,92.4879718179,9954840,7.240022
0,8,0,1,0,0,0,0,4,1,1,104.2537218,9954840,7.240022
0,8,0,1,0,0,0,0,4,2,1,119.805196868,9954840,7.240022
0,8,0,1,0,0,0,0,4,3,1,113.348192148,9954840,7.240022
0,8,0,1,0,0,0,0,4,4,1,103.479780001,9954840,7.240022
0,8,0,1,0,0,0,0,5,0,1,88.0788880818,8048880,8.954704
0,8,0,1,0,0,0,0,5,1,1,91.0319883418,8048880,8.954704
0,8,0,1,0,0,0,0,5,2,1,82.8051013024,8048880,8.954704
0,8,0,1,0,0,0,0,5,3,1,118.321654415,8048880,8.954704
0,8,0,1,0,0,0,0,5,4,1,93.1873648646,8048880,8.954704
0,8,0,1,0,0,0,0,6,0,1,94.9390032968,9958200,7.23794
0,8,0,1,0,0,0,0,6,1,1,96.6137539927,9958200,7.23794
0,8,0,1,0,0,0,0,6,2,1,105.016280624,9958200,7.23794
0,8,0,1,0,0,0,0,6,3,1,95.1301333166,9958200,7.23794
0,8,0,1,0,0,0,0,6,4,1,99.0640416768,9958200,7.23794
0,8,0,1,0,0,0,0,7,0,1,105.64866891,8672160,8.310985
0,8,0,1,0,0,0,0,7,1,1,93.7789924702,8672160,8.310985
0,8,0,1,0,0,0,0,7,2,1,87.9282579488,8672160,8.310985
0,8,0,1,0,0,0,0,7,3,1,101.447060877,8672160,8.310985
0,8,0,1,0,0,0,0,7,4,1,98.5800102525,8672160,8.310985
0,8,0,1,0,0,0,0,8,0,1,155.776159603,14967120,4.815372
0,8,0,1,0,0,0,0,8,1,1,156.441984038,14967120,4.815372
0,8,0,1,0,0,0,0,8,2,1,155.838857853,14967120,4.815372
0,8,0,1,0,0,0,0,8,3,1,152.722896704,14967120,4.815372
0,8,0,1,0,0,0,0,8,4,1,172.453673711,14967120,4.815372
0,9,0,1,0,1,0,0,0,0,1,101.088427069,5608680,12.851904
0,9,0,1,0,1,0,0,0,1,1,45.4961712329,5608680,12.851904
0,9,0,1,0,1,0,0,0,2,1,42.2653717166,5608680,12.851904
0,9,0,1,0,1,0,0,0,3,1,38.4409044978,5608680,12.851904
0,9,0,1,0,1,0,0,0,4,1,38.4135392131,5608680,12.851904
0,9,0,1,0,1,0,0,1,0,1,42.3494039181,4084920,17.646946
0,9,0,1,0,1,0,0,1,1,1,40.6679741535,4084920,17.646946
0,9,0,1,0,1,0,0,1,2,1,45.6634536218,4084920,17.646946
0,9,0,1,0,1,0,0,1,3,1,36.3950510065,4084920,17.646946
0,9,0,1,0,1,0,0,1,4,1,57.411194632,4084920,17.646946
0,9,0,1,0,1,0,0,2,0,1,73.5118480845,7094640,10.158673
0,9,0,1,0,1,0,0,2,1,1,74.1964175148,7094640,10.158673
